,available_supply,id,market_cap_usd,name,rank,symbol,last_price_btc,max_price_btc,mean_price_btc,median_price_btc,std_price_btc,min_price_btc,first_price_btc,last_price_usd,max_price_usd,mean_price_usd,median_price_usd,std_price_usd,min_price_usd,first_price_usd,last_percent_change_1h,max_percent_change_1h,mean_percent_change_1h,median_percent_change_1h,std_percent_change_1h,min_percent_change_1h,first_percent_change_1h,last_percent_change_7d,max_percent_change_7d,mean_percent_change_7d,median_percent_change_7d,std_percent_change_7d,min_percent_change_7d,first_percent_change_7d,last_volume_24h_usd,max_volume_24h_usd,mean_volume_24h_usd,median_volume_24h_usd,std_volume_24h_usd,min_volume_24h_usd,first_volume_24h_usd,last_percent_change_24h,max_percent_change_24h,mean_percent_change_24h,median_percent_change_24h,std_percent_change_24h,min_percent_change_24h,first_percent_change_24h,last_max_supply,max_max_supply,mean_max_supply,median_max_supply,std_max_supply,min_max_supply,first_max_supply,last_total_supply,max_total_supply,mean_total_supply,median_total_supply,std_total_supply,min_total_supply,first_total_supply,date,active_assets,active_currencies,active_markets,total_24h_volume_usd,total_market_cap_usd,percent_currency_market_cap_usd
65,55655343.0,pivx,299868764.0,PIVX,66,PIVX,0.00052503,0.00052503,0.00052503,0.00052503,,0.00052503,0.00052503,5.38796,5.38796,5.38796,5.38796,,5.38796,5.38796,1.88,1.88,1.88,1.88,,1.88,1.88,-12.09,-12.09,-12.09,-12.09,,-12.09,-12.09,4405740.0,4405740.0,4405740.0,4405740.0,,4405740.0,4405740.0,-0.37,-0.37,-0.37,-0.37,,-0.37,-0.37,,,,,,,,55655343.0,55655343.0,55655343.0,55655343.0,,55655343.0,55655343.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06634257729916376
66,239570250.0,polymath-network,298480574.0,Polymath,67,POLY,0.00012141,0.00012141,0.00012141,0.00012141,,0.00012141,0.00012141,1.2459,1.2459,1.2459,1.2459,,1.2459,1.2459,0.36,0.36,0.36,0.36,,0.36,0.36,-21.07,-21.07,-21.07,-21.07,,-21.07,-21.07,1543820.0,1543820.0,1543820.0,1543820.0,,1543820.0,1543820.0,3.39,3.39,3.39,3.39,,3.39,3.39,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06603545593996503
67,250000000.0,aelf,296165000.0,aelf,68,ELF,0.00011544,0.00011544,0.00011544,0.00011544,,0.00011544,0.00011544,1.18466,1.18466,1.18466,1.18466,,1.18466,1.18466,1.52,1.52,1.52,1.52,,1.52,1.52,-23.36,-23.36,-23.36,-23.36,,-23.36,-23.36,12582000.0,12582000.0,12582000.0,12582000.0,,12582000.0,12582000.0,-0.08,-0.08,-0.08,-0.08,,-0.08,-0.08,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,280000000.0,280000000.0,280000000.0,280000000.0,,280000000.0,280000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06552316134469689
68,28767715571.0,reddcoin,293850707.0,ReddCoin,69,RDD,1e-06,1e-06,1e-06,1e-06,,1e-06,1e-06,0.0102146,0.0102146,0.0102146,0.0102146,,0.0102146,0.0102146,-0.15,-0.15,-0.15,-0.15,,-0.15,-0.15,31.89,31.89,31.89,31.89,,31.89,31.89,32094300.0,32094300.0,32094300.0,32094300.0,,32094300.0,32094300.0,2.62,2.62,2.62,2.62,,2.62,2.62,,,,,,,,28767715571.0,28767715571.0,28767715571.0,28767715571.0,,28767715571.0,28767715571.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06501115015621108
69,350000000.0,qash,292876500.0,QASH,70,QASH,8.154e-05,8.154e-05,8.154e-05,8.154e-05,,8.154e-05,8.154e-05,0.83679,0.83679,0.83679,0.83679,,0.83679,0.83679,0.38,0.38,0.38,0.38,,0.38,0.38,-18.34,-18.34,-18.34,-18.34,,-18.34,-18.34,2996100.0,2996100.0,2996100.0,2996100.0,,2996100.0,2996100.0,5.29,5.29,5.29,5.29,,5.29,5.29,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06479561786021347
70,35500000.0,nebulas-token,290970070.0,Nebulas,71,NAS,0.00079869,0.00079869,0.00079869,0.00079869,,0.00079869,0.00079869,8.19634,8.19634,8.19634,8.19634,,8.19634,8.19634,2.59,2.59,2.59,2.59,,2.59,2.59,-10.76,-10.76,-10.76,-10.76,,-10.76,-10.76,7256460.0,7256460.0,7256460.0,7256460.0,,7256460.0,7256460.0,8.07,8.07,8.07,8.07,,8.07,8.07,100000000.0,100000000.0,100000000.0,100000000.0,,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,100000000.0,100000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06437384175404842
71,8745102.0,factom,286347871.0,Factom,72,FCT,0.00319071,0.00319071,0.00319071,0.00319071,,0.00319071,0.00319071,32.7438,32.7438,32.7438,32.7438,,32.7438,32.7438,1.99,1.99,1.99,1.99,,1.99,1.99,-1.85,-1.85,-1.85,-1.85,,-1.85,-1.85,2992560.0,2992560.0,2992560.0,2992560.0,,2992560.0,2992560.0,17.18,17.18,17.18,17.18,,17.18,17.18,,,,,,,,8745102.0,8745102.0,8745102.0,8745102.0,,8745102.0,8745102.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06335123242869162
72,645222.0,byteball,283976420.0,Byteball Bytes,73,GBYTE,0.0428876,0.0428876,0.0428876,0.0428876,,0.0428876,0.0428876,440.122,440.122,440.122,440.122,,440.122,440.122,0.77,0.77,0.77,0.77,,0.77,0.77,-29.46,-29.46,-29.46,-29.46,,-29.46,-29.46,701081.0,701081.0,701081.0,701081.0,,701081.0,701081.0,2.97,2.97,2.97,2.97,,2.97,2.97,,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,,1000000.0,1000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06282657567825169
73,134132697.0,kyber-network,272867487.0,Kyber Network,74,KNC,0.00019823,0.00019823,0.00019823,0.00019823,,0.00019823,0.00019823,2.03431,2.03431,2.03431,2.03431,,2.03431,2.03431,1.26,1.26,1.26,1.26,,1.26,1.26,-22.14,-22.14,-22.14,-22.14,,-22.14,-22.14,2664790.0,2664790.0,2664790.0,2664790.0,,2664790.0,2664790.0,5.12,5.12,5.12,5.12,,5.12,5.12,,,,,,,,215625349.0,215625349.0,215625349.0,215625349.0,,215625349.0,215625349.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.06036884971695839
74,325226613094.0,dentacoin,268508393.0,Dentacoin,75,DCN,8e-08,8e-08,8e-08,8e-08,,8e-08,8e-08,0.000825604,0.000825604,0.000825604,0.000825604,,0.000825604,0.000825604,2.46,2.46,2.46,2.46,,2.46,2.46,-18.73,-18.73,-18.73,-18.73,,-18.73,-18.73,155088.0,155088.0,155088.0,155088.0,,155088.0,155088.0,4.58,4.58,4.58,4.58,,4.58,4.58,8000000000000.0,8000000000000.0,8000000000000.0,8000000000000.0,,8000000000000.0,8000000000000.0,1963173416169.0,1963173416169.0,1963173416169.0,1963173416169.0,,1963173416169.0,1963173416169.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.05940444940132791
75,75807919.0,ethos,263546989.0,Ethos,76,ETHOS,0.00033877,0.00033877,0.00033877,0.00033877,,0.00033877,0.00033877,3.47651,3.47651,3.47651,3.47651,,3.47651,3.47651,1.84,1.84,1.84,1.84,,1.84,1.84,-16.13,-16.13,-16.13,-16.13,,-16.13,-16.13,1342260.0,1342260.0,1342260.0,1342260.0,,1342260.0,1342260.0,9.3,9.3,9.3,9.3,,9.3,9.3,,,,,,,,222295208.0,222295208.0,222295208.0,222295208.0,,222295208.0,222295208.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.05830679480072277
76,11771106.0,bitcore,249732251.0,Bitcore,77,BTX,0.00206736,0.00206736,0.00206736,0.00206736,,0.00206736,0.00206736,21.2157,21.2157,21.2157,21.2157,,21.2157,21.2157,1.16,1.16,1.16,1.16,,1.16,1.16,-21.94,-21.94,-21.94,-21.94,,-21.94,-21.94,1499270.0,1499270.0,1499270.0,1499270.0,,1499270.0,1499270.0,-2.84,-2.84,-2.84,-2.84,,-2.84,-2.84,21000000.0,21000000.0,21000000.0,21000000.0,,21000000.0,21000000.0,16825094.0,16825094.0,16825094.0,16825094.0,,16825094.0,16825094.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.055250440042703707
77,60000000.0,gxshares,244831800.0,GXShares,78,GXS,0.00039763,0.00039763,0.00039763,0.00039763,,0.00039763,0.00039763,4.08053,4.08053,4.08053,4.08053,,4.08053,4.08053,0.53,0.53,0.53,0.53,,0.53,0.53,-17.68,-17.68,-17.68,-17.68,,-17.68,-17.68,6909630.0,6909630.0,6909630.0,6909630.0,,6909630.0,6909630.0,4.14,4.14,4.14,4.14,,4.14,4.14,100000000.0,100000000.0,100000000.0,100000000.0,,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,100000000.0,100000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.05416627060494171
78,6794109922.0,iostoken,241794899.0,IOStoken,79,IOST,3.47e-06,3.47e-06,3.47e-06,3.47e-06,,3.47e-06,3.47e-06,0.0355889,0.0355889,0.0355889,0.0355889,,0.0355889,0.0355889,2.35,2.35,2.35,2.35,,2.35,2.35,-25.78,-25.78,-25.78,-25.78,,-25.78,-25.78,32754500.0,32754500.0,32754500.0,32754500.0,,32754500.0,32754500.0,4.95,4.95,4.95,4.95,,4.95,4.95,,,,,,,,21000000000.0,21000000000.0,21000000000.0,21000000000.0,,21000000000.0,21000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.05349439055763405
79,350000000.0,chainlink,240021950.0,ChainLink,80,LINK,6.683e-05,6.683e-05,6.683e-05,6.683e-05,,6.683e-05,6.683e-05,0.685777,0.685777,0.685777,0.685777,,0.685777,0.685777,-0.76,-0.76,-0.76,-0.76,,-0.76,-0.76,-15.02,-15.02,-15.02,-15.02,,-15.02,-15.02,4944390.0,4944390.0,4944390.0,4944390.0,,4944390.0,4944390.0,2.22,2.22,2.22,2.22,,2.22,2.22,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.05310214561517658
80,54237689.0,salt,236591309.0,SALT,81,SALT,0.00042507,0.00042507,0.00042507,0.00042507,,0.00042507,0.00042507,4.36212,4.36212,4.36212,4.36212,,4.36212,4.36212,3.06,3.06,3.06,3.06,,3.06,3.06,-10.06,-10.06,-10.06,-10.06,,-10.06,-10.06,6129760.0,6129760.0,6129760.0,6129760.0,,6129760.0,6129760.0,3.66,3.66,3.66,3.66,,3.66,3.66,,,,,,,,120000000.0,120000000.0,120000000.0,120000000.0,,120000000.0,120000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.05234315503979214
81,4503688789.0,funfair,233862147.0,FunFair,82,FUN,5.06e-06,5.06e-06,5.06e-06,5.06e-06,,5.06e-06,5.06e-06,0.0519268,0.0519268,0.0519268,0.0519268,,0.0519268,0.0519268,0.88,0.88,0.88,0.88,,0.88,0.88,-16.48,-16.48,-16.48,-16.48,,-16.48,-16.48,1745260.0,1745260.0,1745260.0,1745260.0,,1745260.0,1745260.0,1.53,1.53,1.53,1.53,,1.53,1.53,,,,,,,,10999873621.0,10999873621.0,10999873621.0,10999873621.0,,10999873621.0,10999873621.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.051739358770611726
82,363932644.0,power-ledger,223055409.0,Power Ledger,83,POWR,5.972e-05,5.972e-05,5.972e-05,5.972e-05,,5.972e-05,5.972e-05,0.612903,0.612903,0.612903,0.612903,,0.612903,0.612903,-0.42,-0.42,-0.42,-0.42,,-0.42,-0.42,-21.91,-21.91,-21.91,-21.91,,-21.91,-21.91,4160550.0,4160550.0,4160550.0,4160550.0,,4160550.0,4160550.0,6.31,6.31,6.31,6.31,,6.31,6.31,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04934849004005995
83,4189919.0,zcoin,219665698.0,ZCoin,84,XZC,0.00510876,0.00510876,0.00510876,0.00510876,,0.00510876,0.00510876,52.4272,52.4272,52.4272,52.4272,,52.4272,52.4272,2.98,2.98,2.98,2.98,,2.98,2.98,-20.26,-20.26,-20.26,-20.26,,-20.26,-20.26,4585730.0,4585730.0,4585730.0,4585730.0,,4585730.0,4585730.0,4.32,4.32,4.32,4.32,,4.32,4.32,,,,,,,,4189919.0,4189919.0,4189919.0,4189919.0,,4189919.0,4189919.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04859855476490964
84,998999942.0,nxt,212490285.0,Nxt,85,NXT,2.073e-05,2.073e-05,2.073e-05,2.073e-05,,2.073e-05,2.073e-05,0.212703,0.212703,0.212703,0.212703,,0.212703,0.212703,0.49,0.49,0.49,0.49,,0.49,0.49,-19.69,-19.69,-19.69,-19.69,,-19.69,-19.69,3664550.0,3664550.0,3664550.0,3664550.0,,3664550.0,3664550.0,3.1,3.1,3.1,3.1,,3.1,3.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,998999942.0,998999942.0,998999942.0,998999942.0,,998999942.0,998999942.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.047011075678205144
85,756097560976.0,kin,200636537.0,Kin,86,KIN,3e-08,3e-08,3e-08,3e-08,,3e-08,3e-08,0.000265358,0.000265358,0.000265358,0.000265358,,0.000265358,0.000265358,-0.25,-0.25,-0.25,-0.25,,-0.25,-0.25,-17.43,-17.43,-17.43,-17.43,,-17.43,-17.43,498511.0,498511.0,498511.0,498511.0,,498511.0,498511.0,-4.68,-4.68,-4.68,-4.68,,-4.68,-4.68,,,,,,,,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,,10000000000000.0,10000000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04438856781014721
86,227384800.0,pillar,200254383.0,Pillar,87,PLR,8.582e-05,8.582e-05,8.582e-05,8.582e-05,,8.582e-05,8.582e-05,0.880685,0.880685,0.880685,0.880685,,0.880685,0.880685,1.7,1.7,1.7,1.7,,1.7,1.7,-25.09,-25.09,-25.09,-25.09,,-25.09,-25.09,313970.0,313970.0,313970.0,313970.0,,313970.0,313970.0,7.6,7.6,7.6,7.6,,7.6,7.6,,,,,,,,800000000.0,800000000.0,800000000.0,800000000.0,,800000000.0,800000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.044304020553717446
87,1445976590.0,cindicator,199303291.0,Cindicator,88,CND,1.343e-05,1.343e-05,1.343e-05,1.343e-05,,1.343e-05,1.343e-05,0.137833,0.137833,0.137833,0.137833,,0.137833,0.137833,2.53,2.53,2.53,2.53,,2.53,2.53,-21.02,-21.02,-21.02,-21.02,,-21.02,-21.02,2274630.0,2274630.0,2274630.0,2274630.0,,2274630.0,2274630.0,3.71,3.71,3.71,3.71,,3.71,3.71,,,,,,,,2000000005.0,2000000005.0,2000000005.0,2000000005.0,,2000000005.0,2000000005.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04409360219040763
88,39074322.0,bancor,197303834.0,Bancor,89,BNT,0.00049204,0.00049204,0.00049204,0.00049204,,0.00049204,0.00049204,5.04945,5.04945,5.04945,5.04945,,5.04945,5.04945,-0.04,-0.04,-0.04,-0.04,,-0.04,-0.04,-10.81,-10.81,-10.81,-10.81,,-10.81,-10.81,5500210.0,5500210.0,5500210.0,5500210.0,,5500210.0,5500210.0,5.03,5.03,5.03,5.03,,5.03,5.03,,,,,,,,74607565.0,74607565.0,74607565.0,74607565.0,,74607565.0,74607565.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.043651244911145116
89,8883489.0,particl,197137943.0,Particl,90,PART,0.00216245,0.00216245,0.00216245,0.00216245,,0.00216245,0.00216245,22.1915,22.1915,22.1915,22.1915,,22.1915,22.1915,1.01,1.01,1.01,1.01,,1.01,1.01,-17.33,-17.33,-17.33,-17.33,,-17.33,-17.33,98569.5,98569.5,98569.5,98569.5,,98569.5,98569.5,2.99,2.99,2.99,2.99,,2.99,2.99,,,,,,,,8883489.0,8883489.0,8883489.0,8883489.0,,8883489.0,8883489.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.043614543400978034
90,641462769.0,request-network,196311341.0,Request Network,91,REQ,2.982e-05,2.982e-05,2.982e-05,2.982e-05,,2.982e-05,2.982e-05,0.306037,0.306037,0.306037,0.306037,,0.306037,0.306037,0.53,0.53,0.53,0.53,,0.53,0.53,-6.57,-6.57,-6.57,-6.57,,-6.57,-6.57,3253380.0,3253380.0,3253380.0,3253380.0,,3253380.0,3253380.0,3.25,3.25,3.25,3.25,,3.25,3.25,,,,,,,,999999999.0,999999999.0,999999999.0,999999999.0,,999999999.0,999999999.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04343166704417068
91,74836171.0,enigma-project,192403048.0,Enigma,92,ENG,0.00025053,0.00025053,0.00025053,0.00025053,,0.00025053,0.00025053,2.57099,2.57099,2.57099,2.57099,,2.57099,2.57099,1.16,1.16,1.16,1.16,,1.16,1.16,-18.79,-18.79,-18.79,-18.79,,-18.79,-18.79,4728830.0,4728830.0,4728830.0,4728830.0,,4728830.0,4728830.0,6.78,6.78,6.78,6.78,,6.78,6.78,,,,,,,,150000000.0,150000000.0,150000000.0,150000000.0,,150000000.0,150000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04256700135841663
92,12852664.0,neblio,182917826.0,Neblio,93,NEBL,0.00138682,0.00138682,0.00138682,0.00138682,,0.00138682,0.00138682,14.2319,14.2319,14.2319,14.2319,,14.2319,14.2319,0.3,0.3,0.3,0.3,,0.3,0.3,-24.82,-24.82,-24.82,-24.82,,-24.82,-24.82,5002040.0,5002040.0,5002040.0,5002040.0,,5002040.0,5002040.0,5.99,5.99,5.99,5.99,,5.99,5.99,,,,,,,,13602536.0,13602536.0,13602536.0,13602536.0,,13602536.0,13602536.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.04046850311758375
93,460552782.0,singularitynet,178841396.0,SingularityNET,94,AGI,3.784e-05,3.784e-05,3.784e-05,3.784e-05,,3.784e-05,3.784e-05,0.388319,0.388319,0.388319,0.388319,,0.388319,0.388319,5.33,5.33,5.33,5.33,,5.33,5.33,5.54,5.54,5.54,5.54,,5.54,5.54,2528790.0,2528790.0,2528790.0,2528790.0,,2528790.0,2528790.0,19.76,19.76,19.76,19.76,,19.76,19.76,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,1000000000.0,1000000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.03956663901952908
94,738038409.0,smartcash,177428124.0,SmartCash,95,SMART,2.343e-05,2.343e-05,2.343e-05,2.343e-05,,2.343e-05,2.343e-05,0.240405,0.240405,0.240405,0.240405,,0.240405,0.240405,5.9,5.9,5.9,5.9,,5.9,5.9,-16.88,-16.88,-16.88,-16.88,,-16.88,-16.88,210386.0,210386.0,210386.0,210386.0,,210386.0,210386.0,6.41,6.41,6.41,6.41,,6.41,6.41,5000000000.0,5000000000.0,5000000000.0,5000000000.0,,5000000000.0,5000000000.0,1339082688.0,1339082688.0,1339082688.0,1339082688.0,,1339082688.0,1339082688.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.03925396855110796
95,43100700.0,vertcoin,172968712.0,Vertcoin,96,VTC,0.00039106,0.00039106,0.00039106,0.00039106,,0.00039106,0.00039106,4.01313,4.01313,4.01313,4.01313,,4.01313,4.01313,0.36,0.36,0.36,0.36,,0.36,0.36,-7.87,-7.87,-7.87,-7.87,,-7.87,-7.87,2191000.0,2191000.0,2191000.0,2191000.0,,2191000.0,2191000.0,12.41,12.41,12.41,12.41,,12.41,12.41,84000000.0,84000000.0,84000000.0,84000000.0,,84000000.0,84000000.0,43100700.0,43100700.0,43100700.0,43100700.0,,43100700.0,43100700.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.038267374010975
96,104661310.0,tenx,167521939.0,TenX,97,PAY,0.00015597,0.00015597,0.00015597,0.00015597,,0.00015597,0.00015597,1.60061,1.60061,1.60061,1.60061,,1.60061,1.60061,-0.81,-0.81,-0.81,-0.81,,-0.81,-0.81,-22.04,-22.04,-22.04,-22.04,,-22.04,-22.04,1737630.0,1737630.0,1737630.0,1737630.0,,1737630.0,1737630.0,8.47,8.47,8.47,8.47,,8.47,8.47,,,,,,,,205218256.0,205218256.0,205218256.0,205218256.0,,205218256.0,205218256.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.03706233700090649
97,452552412.0,maidsafecoin,166838425.0,MaidSafeCoin,98,MAID,3.592e-05,3.592e-05,3.592e-05,3.592e-05,,3.592e-05,3.592e-05,0.368661,0.368661,0.368661,0.368661,,0.368661,0.368661,1.1,1.1,1.1,1.1,,1.1,1.1,-21.36,-21.36,-21.36,-21.36,,-21.36,-21.36,2525990.0,2525990.0,2525990.0,2525990.0,,2525990.0,2525990.0,6.59,6.59,6.59,6.59,,6.59,6.59,,,,,,,,452552412.0,452552412.0,452552412.0,452552412.0,,452552412.0,452552412.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.036911117248054674
98,617314171.0,quantstamp,162148679.0,Quantstamp,99,QSP,2.56e-05,2.56e-05,2.56e-05,2.56e-05,,2.56e-05,2.56e-05,0.262668,0.262668,0.262668,0.262668,,0.262668,0.262668,1.16,1.16,1.16,1.16,,1.16,1.16,-19.69,-19.69,-19.69,-19.69,,-19.69,-19.69,2313580.0,2313580.0,2313580.0,2313580.0,,2313580.0,2313580.0,4.53,4.53,4.53,4.53,,4.53,4.53,,,,,,,,976442388.0,976442388.0,976442388.0,976442388.0,,976442388.0,976442388.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.03587356391182775
99,492954537.0,wax,158936923.0,WAX,100,WAX,3.142e-05,3.142e-05,3.142e-05,3.142e-05,,3.142e-05,3.142e-05,0.322417,0.322417,0.322417,0.322417,,0.322417,0.322417,2.23,2.23,2.23,2.23,,2.23,2.23,-21.6,-21.6,-21.6,-21.6,,-21.6,-21.6,11284200.0,11284200.0,11284200.0,11284200.0,,11284200.0,11284200.0,-0.46,-0.46,-0.46,-0.46,,-0.46,-0.46,,,,,,,,1850000000.0,1850000000.0,1850000000.0,1850000000.0,,1850000000.0,1850000000.0,2018-02-26 14:00:00,585,903,8718,18289577372.0,452000474217.0,0.03516299917059297
